artist,title,album,date,lyrics
Lifetime,Can't Think About It Now,Lifetime,02/06/2007,"I'm so tired, but i can't sleep a wink
And i'm in trouble deep
Yeah i'm so tired
Not enough cash to keep me in vices
I can't think about it now
She's getting too close and i don't even like it
I can't think about it now
Always behind on the latest devices
I can't think about it now
Panic in the office
Record label crisis
I can't think about it now
So many words i like like to say to convince you i'll stay
So many words i'd like to say to convince you that i'm so tired
So many words that i'd love to get by this
But everyone's watching me
I'm out of disguises
And nobody know if the kids gonna like it
So c'mon and tell me
Don't think about all the things that you want
And the things that you need
Its only a matter of what you don't see
There's not enough cash
And there ain't enough vices
Couldn't think about it even if i tried to"
Lifetime,Haircuts And T-Shirts,Lifetime,02/06/2007,"Hair cuts and tee-shirts
You're made in the shade
Airports and ""hey your luggage?""
Ain't quite the same
What ever happened to whats her name
She's all books and quotations
And no fun and games
It feels so good but you don't dare believe it
Don't you believe it
Don't you believe it
When its quiet and lights are low
You're the last one you want around
You're the last one to know
Cuz its over you know when I said
Its time to go now don't let things go to your head
Its over won't you come over
The lights are low at my place too
But the stereos gonna change your mood
It feels so good but you don't dare believe it
Don't you believe it
Don't you believe it
You're the only one for me
(I told you already)
You're the only one for me
(I told you already)"
Lifetime,Just A Quiet Evening,Lifetime,02/06/2007,"Living at home
Living under one roof
Walls are raging
They're all crazy
Mind is racing
Say you left it far behind
And you'll always feel your 17
In a dream
Isn't it a sad thing that we all can't win?
You got your sad songs or the radio
It's for sure that you are all done
Just a quiet evening
Just a quiet evening
When you get home the street is quiet in the morning
And the sight of her is all you need to get so down
I can't figure how a letter so upset her just climb down the stairs
Just disappear
I can promise something fleeting
Just a quiet evening that will pass
And although we ain't got nothing to show
By sitting at home
It'd mean a lot to me
I can promise something fleeting
Just a quiet evening that will pass
Just a quiet evening
Just a quiet evening"
Lifetime,Northbound Breakdown,Lifetime,02/06/2007,"Across the stations it's a fact there ain't no place left to stop
Two far away for me to hold cupboards empty t.v.s sold
Come along come down and see come down your stairs i'm waiting
Almost time for us to go so won't you open up your door

I hope your in your car right now turning this shit up so loud
I hope your in the mood to tune into my favorite station
Across the nation it's a fact you ain't never coming back
Car is running out of gas push it up the overpass
You stayed inside to long so come along just come on you stayed away
Too long so i wrote for you this song

I hope your in your car right now turning this shit up so loud
I hope your in the mood to tune into my favorite station
Sweetie pie come along come along come down your stairs
Don't make me wait to long come along cuz summers here"
Lifetime,Records At Nite,Lifetime,02/06/2007,"I know he didn't want her
She didn't want him to
Stay around forever
Whatever's easier for you
I ain't half as smart as him
Yeah I know I'm second best
I never thought you'd only want me
I know he didn't want her
She didn't want him to
Stay around forever

And now your gone away for good
You fall in love but love has gone away
And now your gone away for good
You fall in love but love has gone
It's a funny little thing
And it gets inside your head
It's a killer round the corner
And all you really do is try and keep your cool
And wait till everything blows over
Leave it alone, leave it alone
Don't take your love away so soon
We could just play records at night
I know its been a long time"
Lifetime,Song For Mel,Lifetime,02/06/2007,"Oh it was so nice this towns a paradise
Sidewalks burning and so your locked inside your room
It's just a calm before the changing tide
It was so simple now theres things to sign
And someones always waiting round
With matches by their side
And someones sneaking in the office getting high
Oh Oh it's a common action
It's a perfect scene
Lets write about it in a magazine
Everyones so excited it's the next big thing
Just the latest chapter
It's a total dram"
Lifetime,Spiders In A Garden,Lifetime,02/06/2007,"You're standing on the street
You've thought of everything
I don't think it's overrated
I just wondered what the date was
You're standing on the street
New sneakers, everything
But no one broke the news
You wonder why you spend the night
Cars drive on by
It's the same old story
Please tell me I'm dreaming
I'll believe it when I see it
I do it for the right reasons, you'd have to agree
I just think you're too polite
You're wound so tight
You fuss and fight
Please tell me I gotta be wrong
But my heart is pounding too strong
You left so I went home
Go check your answers and get off the phone now
But you change direction
The garden's protection
And the moons just right
Take a look at the trees
Tell me what do you see
It's all for us
Don't get lost darling
Maybe it's something
Maybe it's not
We'll see, maybe
But it's all we got"
Lifetime,Try And Stay Awake,Lifetime,02/06/2007,"We can try and stay awake
All night but I'm too tired and your uptite
I'm getting into something good
Like I knew I would
And the time it takes to bust that party
We can waste another night
Just sitting on the porch all night until the wine is through

You're lost so, so lonely
You'll never make it you phoney
The reason you told me
You'll never make it you phoney
Can i turn off your MODERN ROCK
Just hit the button make it stop
You're getting into something good, like i knew you would
You're calling on a static line
When all you want to feel is fine
And she's another reason why your always acting good

There's a reason why you feel so low and it's starting to show
Could you reach for the door I don't wanna stay here no more
I don't know how you missed it before
There's a reason you came here I'm sure
But you don't really know get your pants off the floor and go home
And go home
Just stay awake
But just don't let it get in your head
Don't let it get in your head"
Lifetime,Yeems Song For Nothing,Lifetime,02/06/2007,"So cool it down
Relax a while
You get too crazy
Quit holding out
On the couch
Your glass is nearly empty
But did you see it all come down
Along your race to ruin
No reason to talk now
No reason to talk
Quit making lists of all the stuff that you did
Just push on lightly and don't think about the stuff you hid
Your love has gone for good
Though he's still in the room
No more talk of future
I can't bare to lose you
At all the shows
Love comes and goes
And then you wonder, are we over exposed?
Don't wanna know
Your favorite show
All I wanted to know is
What time I could stop by
She don't know
She never knows
I saw it come down
When he blew into town
It was right on the corner
When you pulled her inside
They never know
They never know"
The Ataris,"Act V, Scene IV: And So It Ends Like It Begins",Welcome the Night,02/20/2007,"The smell of incense
It fills the air inside this room
Cast of light colorly strewn about the floor
A casket lined with pills
And the bitter taste of absinth
To wash it down
And so it ends like it began
At a cross
Along this interstate
A worn inscription
All cracked and faded
These actions will remain
When bodies turn to dust
And from this monument
I will drown inside the anguish of your heart
A new dawn broke this morning
Tears were raining in this room
As pure as holy water
Reflecting images of you
This world is like a whore
So ravish and so beautiful
So bitter cold and all alone
And if i had my way
We'd wake up on the day we met
I'd stare into your heart for hours
And try to make you hear the sweetest thoughts
But not tonight
We die inside each others arms
We'd revel in our last embrace
I'd steal the breath right from your heart
And kiss you as we die
I rest my lifeless head upon your heart
Forever
I rest my lifeless head upon your heart
Forever
I rest my lifeless head upon your heart
Forever
Maybe i'll bring you sunlight after all
I'm sorry
Maybe i'll bring you sunlight after all
I'm sorry
Maybe i'll bring sunlight after all
I'm sorry
Maybe i'll be sunlight after all
So sorry
Maybe i'll greet sunlight after all
I'm sorry
Maybe i'll greet sunlight after all"
